#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
110723,54591751,trnK-UUU,HJD78_pgt001,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591752,matK,HJD78_pgp087,-,-,-,-,maturase K,protein-coding,-,-,-,maturase K,20210212,-
110723,54591753,rps16,HJD78_pgp086,-,-,-,-,ribosomal protein S1,protein-coding,-,-,-,ribosomal protein S1,20201217,-
110723,54591754,trnQ-UUG,HJD78_pgt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591755,psbK,HJD78_pgp085,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,photosystem II protein K,20210320,-
110723,54591756,psbI,HJD78_pgp084,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,photosystem II protein I,20200926,-
110723,54591757,trnS-GCU,HJD78_pgt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591758,trnG-UCC,HJD78_pgt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591759,trnR-UCU,HJD78_pgt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591760,atpA,HJD78_pgp083,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,ATP synthase CF1 alpha subunit,20200926,-
110723,54591761,atpF,HJD78_pgp082,-,-,-,-,ATP synthase CF0 subunit I,protein-coding,-,-,-,ATP synthase CF0 subunit I,20210403,-
110723,54591762,atpH,HJD78_pgp081,-,-,-,-,ATP synthase CF0 subunit III,protein-coding,-,-,-,ATP synthase CF0 subunit III,20200801,-
110723,54591763,atpI,HJD78_pgp080,-,-,-,-,ATP synthase CF0 subunit IV,protein-coding,-,-,-,ATP synthase CF0 subunit IV,20200912,-
110723,54591764,rps2,HJD78_pgp079,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,ribosomal protein S2,20210403,-
110723,54591765,rpoC2,HJD78_pgp078,-,-,-,-,RNA polymerase beta'' subunit,protein-coding,-,-,-,RNA polymerase beta'' subunit,20210403,-
110723,54591766,rpoC1,HJD78_pgp077,-,-,-,-,RNA polymerase beta' subunit,protein-coding,-,-,-,RNA polymerase beta' subunit,20210320,-
110723,54591767,rpoB,HJD78_pgp076,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,RNA polymerase beta subunit,20210320,-
110723,54591768,trnC-GCA,HJD78_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591769,petN,HJD78_pgp075,-,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,cytochrome b6/f complex subunit VIII,20200801,-
110723,54591770,psbM,HJD78_pgp074,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,photosystem II protein M,20200801,-
110723,54591771,trnD-GUC,HJD78_pgt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591772,trnY-GUA,HJD78_pgt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591773,trnE-UUC,HJD78_pgt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591774,trnT-GGU,HJD78_pgt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591775,psbD,HJD78_pgp073,-,-,-,-,photosystem II protein D2,protein-coding,-,-,-,photosystem II protein D2,20210327,-
110723,54591776,psbC,HJD78_pgp072,-,-,-,-,photosystem II CP43 chlorophyll apoprotein,protein-coding,-,-,-,photosystem II CP43 chlorophyll apoprotein,20210327,-
110723,54591777,trnS-UGA,HJD78_pgt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591778,psbZ,HJD78_pgp071,-,-,-,-,photosystem II reaction center Z protein,protein-coding,-,-,-,photosystem II reaction center Z protein,20200905,-
110723,54591779,trnG-GCC,HJD78_pgt012,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591780,trnfM-CAU,HJD78_pgt013,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591781,rps14,HJD78_pgp070,-,-,-,-,ribosomal protein S14,protein-coding,-,-,-,ribosomal protein S14,20200926,-
110723,54591782,psaB,HJD78_pgp069,-,-,-,-,photosystem I P700 apoprotein A2,protein-coding,-,-,-,photosystem I P700 apoprotein A2,20210403,-
110723,54591783,psaA,HJD78_pgp068,-,-,-,-,photosystem I P700 apoprotein A1,protein-coding,-,-,-,photosystem I P700 apoprotein A1,20201217,-
110723,54591784,ycf3,HJD78_pgp067,-,-,-,-,hypothetical chloroplast RF34,protein-coding,-,-,-,hypothetical chloroplast RF34,20200912,-
110723,54591785,trnS-GGA,HJD78_pgt014,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
110723,54591786,rps4,HJD78_pgp066,-,-,-,-,ribosomal protein S4,protein-coding,-,-,-,ribosomal protein S4,20201217,-
110723,54591787,trnT-UGU,HJD78_pgt015,-,-,-,-,tRNA,tRNA,-,-,-,-,20200908,-
