#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
320846,5133552,ST29ORF020,ST29ORF020,-,-,-,-,ORF020,protein-coding,-,-,-,ORF020,20200629,-
320846,5133553,ST29ORF130,ST29ORF130,-,-,-,-,ORF130,protein-coding,-,-,-,ORF130,20200629,-
320846,5133554,ST29ORF173,ST29ORF173,-,-,-,-,ORF173,protein-coding,-,-,-,ORF173,20200629,-
320846,5133556,ST29ORF007,ST29ORF007,-,-,-,-,SH3 domain-containing protein,protein-coding,-,-,-,SH3 domain-containing protein,20210129,-
320846,5133557,ST29ORF029,ST29ORF029,-,-,-,-,holin,protein-coding,-,-,-,holin,20201220,-
320846,5133558,ST29ORF032,ST29ORF032,-,-,-,-,ORF032,protein-coding,-,-,-,ORF032,20200629,-
320846,5133559,ST29ORF010,ST29ORF010,-,-,-,-,ORF010,protein-coding,-,-,-,ORF010,20200629,-
320846,5133560,ST29ORF004,ST29ORF004,-,-,-,-,glucosaminidase domain-containing protein,protein-coding,-,-,-,glucosaminidase domain-containing protein,20210129,-
320846,5133561,ST29ORF044,ST29ORF044,-,-,-,-,DUF2951 domain-containing protein,protein-coding,-,-,-,DUF2951 domain-containing protein,20201220,-
320846,5133562,ST29ORF084,ST29ORF084,-,-,-,-,XkdX family protein,protein-coding,-,-,-,XkdX family protein,20201220,-
320846,5133563,ST29ORF034,ST29ORF034,-,-,-,-,DUF2977 domain-containing protein,protein-coding,-,-,-,DUF2977 domain-containing protein,20201220,-
320846,5133565,ST29ORF005,ST29ORF005,-,-,-,-,BppU familygbaseplate upper protein,protein-coding,-,-,-,BppU familygbaseplate upper protein,20210424,-
320846,5133566,ST29ORF002,ST29ORF002,-,-,-,-,ORF002,protein-coding,-,-,-,ORF002,20200629,-
320846,5133567,ST29ORF003,ST29ORF003,-,-,-,-,tail protein,protein-coding,-,-,-,tail protein,20210424,-
320846,5133568,ST29ORF014,ST29ORF014,-,-,-,-,tail family protein,protein-coding,-,-,-,tail family protein,20210424,-
320846,5133570,ST29ORF001,ST29ORF001,-,-,-,-,ORF001,protein-coding,-,-,-,ORF001,20200629,-
320846,5133571,ST29ORF039,ST29ORF039,-,-,-,-,ORF039,protein-coding,-,-,-,ORF039,20200629,-
320846,5133572,ST29ORF027,ST29ORF027,-,-,-,-,ORF027,protein-coding,-,-,-,ORF027,20200629,-
320846,5133573,ST29ORF023,ST29ORF023,-,-,-,-,ORF023,protein-coding,-,-,-,ORF023,20200629,-
320846,5133574,ST29ORF028,ST29ORF028,-,-,-,-,DUF3168 domain-containing protein,protein-coding,-,-,-,DUF3168 domain-containing protein,20210129,-
320846,5133576,ST29ORF050,ST29ORF050,-,-,-,-,HK97 gp10 familygprotein,protein-coding,-,-,-,HK97 gp10 familygprotein,20210424,-
320846,5133577,ST29ORF040,ST29ORF040,-,-,-,-,head closure protein,protein-coding,-,-,-,head closure protein,20201220,-
320846,5133578,ST29ORF043,ST29ORF043,-,-,-,-,head-tail connector protein,protein-coding,-,-,-,head-tail connector protein,20201220,-
320846,5133579,ST29ORF041,ST29ORF041,-,-,-,-,Rho termination factor N-terminal domain-containing protein,protein-coding,-,-,-,Rho termination factor N-terminal domain-containing protein,20201220,-
320846,5133580,ST29ORF012,ST29ORF012,-,-,-,-,ORF012,protein-coding,-,-,-,ORF012,20200629,-
