#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
146269,3726126,ORF29,LcNu_gp29,-,-,-,-,putative NTP-binding protein,protein-coding,-,-,-,putative NTP-binding protein,20200629,-
146269,3726127,ORF30,LcNu_gp30,-,-,-,-,putative single-stranded binding protein,protein-coding,-,-,-,putative single-stranded binding protein,20200629,-
146269,3726128,ORF31,LcNu_gp31,-,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20201220,-
146269,3726129,ORF32,LcNu_gp32,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726130,ORF33,LcNu_gp33,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726131,ORF34,LcNu_gp34,-,-,-,-,putative replication protein,protein-coding,-,-,-,putative replication protein,20200629,-
146269,3726132,ORF35,LcNu_gp35,-,-,-,-,putative DnaB-like helicase,protein-coding,-,-,-,putative DnaB-like helicase,20200629,-
146269,3726133,ORF36,LcNu_gp36,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726134,ORF37,LcNu_gp37,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726135,ORF38,LcNu_gp38,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726136,ORF39,LcNu_gp39,-,-,-,-,RusA family crossover junction endodeoxyribonuclease,protein-coding,-,-,-,RusA family crossover junction endodeoxyribonuclease,20201220,-
146269,3726137,ORF40,LcNu_gp40,-,-,-,-,putative methylase,protein-coding,-,-,-,putative methylase,20200629,-
146269,3726138,ORF41,LcNu_gp41,-,-,-,-,putative methylase,protein-coding,-,-,-,putative methylase,20200629,-
146269,3726139,ORF42,LcNu_gp42,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726140,ORF43,LcNu_gp43,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726141,ORF44,LcNu_gp44,-,-,-,-,putative transcription regulator,protein-coding,-,-,-,putative transcription regulator,20200629,-
146269,3726142,ORF45,LcNu_gp45,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726143,ORF46,LcNu_gp46,-,-,-,-,putative methylase,protein-coding,-,-,-,putative methylase,20200629,-
146269,3726144,ORF47,LcNu_gp47,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726145,ORF48,LcNu_gp48,-,-,-,-,putative HNH endonuclease,protein-coding,-,-,-,putative HNH endonuclease,20200629,-
146269,3726146,ORF49,LcNu_gp49,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726147,ORF50,LcNu_gp50,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726148,ORF51,LcNu_gp51,-,-,-,-,putative HNH nuclease,protein-coding,-,-,-,putative HNH nuclease,20200629,-
146269,3726149,ORF13,LcNu_gp13,-,-,-,-,putative tape measure protein,protein-coding,-,-,-,putative tape measure protein,20200629,-
146269,3726150,ORF1,LcNu_gp01,-,-,-,-,putative terminase small subunit,protein-coding,-,-,-,putative terminase small subunit,20200629,-
146269,3726151,ORF2,LcNu_gp02,-,-,-,-,putative terminase large subunit,protein-coding,-,-,-,putative terminase large subunit,20200629,-
146269,3726152,ORF3,LcNu_gp03,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726153,ORF4,LcNu_gp04,-,-,-,-,putative portal protein,protein-coding,-,-,-,putative portal protein,20200629,-
146269,3726154,ORF5,LcNu_gp05,-,-,-,-,putative protease,protein-coding,-,-,-,putative protease,20200629,-
146269,3726155,ORF6,LcNu_gp06,-,-,-,-,major head protein,protein-coding,-,-,-,major head protein,20200629,-
146269,3726156,ORF7,LcNu_gp07,-,-,-,-,putative DNA packaging protein,protein-coding,-,-,-,putative DNA packaging protein,20200629,-
146269,3726157,ORF8,LcNu_gp08,-,-,-,-,putative head-tail joining protein,protein-coding,-,-,-,putative head-tail joining protein,20200629,-
146269,3726158,ORF9,LcNu_gp09,-,-,-,-,putative head-tail joining protein,protein-coding,-,-,-,putative head-tail joining protein,20200629,-
146269,3726159,ORF10,LcNu_gp10,-,-,-,-,putative tail component,protein-coding,-,-,-,putative tail component,20200629,-
146269,3726160,ORF11,LcNu_gp11,-,-,-,-,major tail protein,protein-coding,-,-,-,major tail protein,20200629,-
146269,3726161,ORF12,LcNu_gp12,-,-,-,-,putative tail component,protein-coding,-,-,-,putative tail component,20200629,-
146269,3726162,ORF14,LcNu_gp14,-,-,-,-,putative tail component,protein-coding,-,-,-,putative tail component,20200629,-
146269,3726163,ORF15,LcNu_gp15,-,-,-,-,putative host specificity protein,protein-coding,-,-,-,putative host specificity protein,20200629,-
146269,3726164,ORF16,LcNu_gp16,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726165,ORF17,LcNu_gp17,-,-,-,-,XkdX family protein,protein-coding,-,-,-,XkdX family protein,20210212,-
146269,3726166,ORF18,LcNu_gp18,-,-,-,-,putative holin,protein-coding,-,-,-,putative holin,20200629,-
146269,3726167,ORF19,LcNu_gp19,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
146269,3726168,ORF20,LcNu_gp20,-,-,-,-,putative holin,protein-coding,-,-,-,putative holin,20200629,-
146269,3726169,ORF21,LcNu_gp21,-,-,-,-,putative lysin,protein-coding,-,-,-,putative lysin,20200629,-
