#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
135760,26119148,ASK30_gt04,ASK30_gt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119149,ASK30_gt07,ASK30_gt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119150,ASK30_gt12,ASK30_gt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119151,ASK30_gt14,ASK30_gt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119152,ATP6,ASK30_gp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20151205,-
135760,26119153,COX3,ASK30_gp07,COIII,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20160730,-
135760,26119154,ASK30_gt15,ASK30_gt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119155,ASK30_gt16,ASK30_gt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119156,ND4,ASK30_gp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20180331,-
135760,26119157,ASK30_gt17,ASK30_gt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119158,ND6,ASK30_gp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20151205,-
135760,26119159,ASK30_gt20,ASK30_gt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119160,ASK30_gt21,ASK30_gt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119161,ASK30_gt01,ASK30_gt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119162,ASK30_gr02,ASK30_gr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20151102,-
135760,26119163,ASK30_gt02,ASK30_gt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119164,ASK30_gr01,ASK30_gr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20151102,-
135760,26119165,ASK30_gt03,ASK30_gt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119166,ND1,ASK30_gp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20151205,-
135760,26119167,ASK30_gt05,ASK30_gt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119168,ASK30_gt06,ASK30_gt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119169,ND2,ASK30_gp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20180331,-
135760,26119170,ASK30_gt08,ASK30_gt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119171,ASK30_gt09,ASK30_gt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119172,ASK30_gt10,ASK30_gt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119173,ASK30_gt11,ASK30_gt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119174,COX1,ASK30_gp11,COI,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20180331,-
135760,26119175,ASK30_gt13,ASK30_gt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119176,COX2,ASK30_gp10,COII,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20160730,-
135760,26119177,ATP8,ASK30_gp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20151205,-
135760,26119178,ND3,ASK30_gp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20151205,-
135760,26119179,ND4L,ASK30_gp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20180331,-
135760,26119180,ASK30_gt18,ASK30_gt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119181,ASK30_gt19,ASK30_gt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
135760,26119182,ND5,ASK30_gp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20180331,-
135760,26119183,CYTB,ASK30_gp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20180331,-
135760,26119184,ASK30_gt22,ASK30_gt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151102,-
