#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
618696,42271582,GFC62_mgt04,GFC62_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271583,GFC62_mgt07,GFC62_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271584,GFC62_mgt08,GFC62_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271585,ATP6,GFC62_mgp09,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20201129,-
618696,42271586,COX3,GFC62_mgp08,COIII,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20201128,-
618696,42271587,GFC62_mgt10,GFC62_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271588,GFC62_mgt17,GFC62_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271589,ND4L,GFC62_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20201128,-
618696,42271590,GFC62_mgt18,GFC62_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271591,CYTB,GFC62_mgp02,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20201128,-
618696,42271592,GFC62_mgt20,GFC62_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271593,GFC62_mgt21,GFC62_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271594,GFC62_mgt11,GFC62_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271595,GFC62_mgt02,GFC62_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271596,GFC62_mgt03,GFC62_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271597,ND2,GFC62_mgp13,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20201129,-
618696,42271598,GFC62_mgt05,GFC62_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271599,GFC62_mgt06,GFC62_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271600,COX1,GFC62_mgp12,COI,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20201128,-
618696,42271601,COX2,GFC62_mgp11,COII,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20201128,-
618696,42271602,GFC62_mgt09,GFC62_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271603,ATP8,GFC62_mgp10,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20191107,-
618696,42271604,ND3,GFC62_mgp07,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20201201,-
618696,42271605,GFC62_mgt12,GFC62_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271606,GFC62_mgt13,GFC62_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271607,GFC62_mgt14,GFC62_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271608,GFC62_mgt15,GFC62_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271609,GFC62_mgt16,GFC62_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271610,ND5,GFC62_mgp06,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20201128,-
618696,42271611,ND4,GFC62_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20201128,-
618696,42271612,GFC62_mgt19,GFC62_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271613,ND6,GFC62_mgp03,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20201128,-
618696,42271614,ND1,GFC62_mgp01,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20201128,-
618696,42271615,GFC62_mgr02,GFC62_mgr02,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20200909,-
618696,42271616,GFC62_mgt22,GFC62_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
618696,42271617,GFC62_mgr01,GFC62_mgr01,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20200909,-
618696,42271618,GFC62_mgt01,GFC62_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
