#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
4911,20832299,KMAR_90001,KMAR_90001,-,-,MT,-,ribosomal protein VAR1,protein-coding,-,-,-,ribosomal protein VAR1,20200603,-
4911,20832300,KMAR_T9001,KMAR_T9001,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832301,KMAR_T9007,KMAR_T9007,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832302,KMAR_90004,KMAR_90004,-,-,MT,-,probable intron-encoded endonuclease aI2 (mitochondrion),protein-coding,-,-,-,probable intron-encoded endonuclease aI2 (mitochondrion),20200603,-
4911,20832303,KMAR_90005,KMAR_90005,-,-,MT,-,probable intron-encoded endonuclease aI5 (mitochondrion),protein-coding,-,-,-,probable intron-encoded endonuclease aI5 (mitochondrion),20200603,-
4911,20832304,KMAR_90006,KMAR_90006,-,-,MT,-,Intron-encoded DNA endonuclease aI4 (mitochondrion),protein-coding,-,-,-,Intron-encoded DNA endonuclease aI4 (mitochondrion),20200603,-
4911,20832305,KMAR_90007,KMAR_90007,-,-,MT,-,cytochrome c oxidase subunit 1,protein-coding,-,-,-,cytochrome c oxidase subunit 1,20200603,-
4911,20832306,KMAR_90008,KMAR_90008,-,-,MT,-,cytochrome c oxidase subunit 1,protein-coding,-,-,-,cytochrome c oxidase subunit 1,20200603,-
4911,20832307,KMAR_R9001,KMAR_R9001,-,-,MT,-,small subunit ribosomal RNA,rRNA,-,-,-,-,20200908,-
4911,20832308,KMAR_90010,KMAR_90010,-,-,MT,-,cytochrome c oxidase subunit 3,protein-coding,-,-,-,cytochrome c oxidase subunit 3,20200603,-
4911,20832309,KMAR_R9002,KMAR_R9002,-,-,MT,-,large subunit ribosomal RNA,rRNA,-,-,-,-,20200908,-
4911,20832310,KMAR_T9009,KMAR_T9009,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832311,KMAR_T9010,KMAR_T9010,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832312,KMAR_T9002,KMAR_T9002,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832313,KMAR_T9003,KMAR_T9003,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832314,KMAR_T9004,KMAR_T9004,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832315,KMAR_T9005,KMAR_T9005,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832316,KMAR_T9006,KMAR_T9006,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832317,KMAR_90002,KMAR_90002,-,-,MT,-,cytochrome c oxidase subunit 2,protein-coding,-,-,-,cytochrome c oxidase subunit 2,20200603,-
4911,20832318,KMAR_T9008,KMAR_T9008,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832319,KMAR_90003,KMAR_90003,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20200603,-
4911,20832320,KMAR_90009,KMAR_90009,-,-,MT,-,ATP synthase subunit a,protein-coding,-,-,-,ATP synthase subunit a,20200603,-
4911,20832321,KMAR_T9011,KMAR_T9011,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832322,KMAR_T9012,KMAR_T9012,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832323,KMAR_T9013,KMAR_T9013,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832324,KMAR_T9014,KMAR_T9014,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832325,KMAR_T9015,KMAR_T9015,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832326,KMAR_T9016,KMAR_T9016,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832327,KMAR_T9017,KMAR_T9017,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832328,KMAR_T9018,KMAR_T9018,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832329,KMAR_T9019,KMAR_T9019,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,20832330,KMAR_T9020,KMAR_T9020,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
4911,34724412,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Candida kefyr; Candida pseudotropicalis; Dekkeromyces marxianus; Guilliermondella marxiana; Kluyveromyces cicerisporus; Kluyveromyces fragilis; Saccharomyces kefyr; Saccharomyces marxianus; Zygofabospora marxiana; Zygorenospora marxiana; Zygosaccharomyces marxianus).,other,-,-,-,-,20210510,-
