#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
396034,5469533,BV1_gp10,BV1_gp10,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469534,BV1_gp27,BV1_gp27,-,-,-,-,putative aminopeptidase,protein-coding,-,-,-,putative aminopeptidase,20201220,-
396034,5469535,BV1_gp49,BV1_gp49,-,-,-,-,phage associated-antirepressor,protein-coding,-,-,-,phage associated-antirepressor,20201220,-
396034,5469536,BV1_gp06,BV1_gp06,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469537,BV1_gp02,BV1_gp02,-,-,-,-,Phage replication protein,protein-coding,-,-,-,Phage replication protein,20201220,-
396034,5469539,BV1_gp42,BV1_gp42,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469540,BV1_gp25,BV1_gp25,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469541,BV1_gp33,BV1_gp33,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469542,BV1_gp26,BV1_gp26,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469543,BV1_gp18,BV1_gp18,-,-,-,-,phage terminase,protein-coding,-,-,-,phage terminase,20201220,-
396034,5469545,BV1_gp08,BV1_gp08,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469546,BV1_gp12,BV1_gp12,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469547,BV1_gp15,BV1_gp15,-,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20201220,-
396034,5469548,BV1_gp31,BV1_gp31,-,-,-,-,TMP repeat protein,protein-coding,-,-,-,TMP repeat protein,20201220,-
396034,5469549,BV1_gp14,BV1_gp14,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469550,BV1_gp13,BV1_gp13,-,-,-,-,GepA,protein-coding,-,-,-,GepA,20201220,-
396034,5469551,BV1_gp17,BV1_gp17,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469552,BV1_gp22,BV1_gp22,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469553,BV1_gp51,BV1_gp51,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
396034,5469555,BV1_gp40,BV1_gp40,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201220,-
