#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
219809,31347104,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210213,-
219809,109851612,LOC109851612,-,-,-,Un,-,serine/threonine-protein phosphatase 4 regulatory subunit 1-like,protein-coding,-,-,-,serine/threonine-protein phosphatase 4 regulatory subunit 1-like,20210213,-
219809,109851613,LOC109851613,-,-,-,Un,-,coiled-coil domain-containing protein 112-like,protein-coding,-,-,-,coiled-coil domain-containing protein 112-like,20210213,-
219809,109851614,LOC109851614,-,-,-,Un,-,collagen alpha-1(I) chain-like,protein-coding,-,-,-,collagen alpha-1(I) chain-like,20210213,-
219809,109851615,LOC109851615,-,-,-,Un,-,Hermansky-Pudlak syndrome 5 protein homolog,protein-coding,-,-,-,Hermansky-Pudlak syndrome 5 protein homolog,20210213,-
219809,109851616,LOC109851616,-,-,-,Un,-,vesicular inhibitory amino acid transporter,protein-coding,-,-,-,vesicular inhibitory amino acid transporter,20210213,-
219809,109851617,LOC109851617,-,-,-,Un,-,uncharacterized LOC109851617,protein-coding,-,-,-,uncharacterized protein LOC109851617,20210213,-
219809,109851618,LOC109851618,-,-,-,Un,-,gamma-tubulin complex component 2-like,protein-coding,-,-,-,gamma-tubulin complex component 2-like,20210213,-
219809,109851619,LOC109851619,-,-,-,Un,-,mucin-1,protein-coding,-,-,-,mucin-1,20210213,-
219809,109851620,LOC109851620,-,-,-,Un,-,UDP-galactose/UDP-N-acetylglucosamine transporter srf-3,protein-coding,-,-,-,UDP-galactose/UDP-N-acetylglucosamine transporter srf-3,20210213,-
219809,109851621,LOC109851621,-,-,-,Un,-,zinc finger matrin-type protein 2,protein-coding,-,-,-,zinc finger matrin-type protein 2,20210213,-
219809,109851622,LOC109851622,-,-,-,Un,-,uncharacterized LOC109851622,ncRNA,-,-,-,-,20210213,-
219809,109851623,LOC109851623,-,-,-,Un,-,probable 26S proteasome non-ATPase regulatory subunit 3,protein-coding,-,-,-,probable 26S proteasome non-ATPase regulatory subunit 3,20210213,-
219809,109851624,LOC109851624,-,-,-,Un,-,THO complex subunit 3,protein-coding,-,-,-,THO complex subunit 3,20210213,-
219809,109851625,LOC109851625,-,-,-,Un,-,conserved oligomeric Golgi complex subunit 2,protein-coding,-,-,-,conserved oligomeric Golgi complex subunit 2,20210213,-
219809,109851626,LOC109851626,-,-,-,Un,-,uncharacterized LOC109851626,protein-coding,-,-,-,uncharacterized protein LOC109851626,20210213,-
219809,109851627,LOC109851627,-,-,-,Un,-,transmembrane protein 183,protein-coding,-,-,-,transmembrane protein 183,20210213,-
