#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2590896,65120246,2,KNU58_gp003,BRIZO_2,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120247,3,KNU58_gp004,BRIZO_3,-,-,-,A1 protein,protein-coding,-,-,-,A1 protein,20210608,-
2590896,65120248,4,KNU58_gp005,BRIZO_4,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120249,5,KNU58_gp006,BRIZO_5,-,-,-,deoxynucleoside-5'-monophosphatase,protein-coding,-,-,-,deoxynucleoside-5'-monophosphatase,20210608,-
2590896,65120250,6,KNU58_gp007,BRIZO_6,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120251,7,KNU58_gp008,BRIZO_7,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120252,8,KNU58_gp009,BRIZO_8,-,-,-,terminase large subunit,protein-coding,-,-,-,terminase large subunit,20210608,-
2590896,65120253,9,KNU58_gp010,BRIZO_9,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120254,10,KNU58_gp011,BRIZO_10,-,-,-,portal protein,protein-coding,-,-,-,portal protein,20210608,-
2590896,65120255,11,KNU58_gp012,BRIZO_11,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120256,12,KNU58_gp013,BRIZO_12,-,-,-,putative prohead protein,protein-coding,-,-,-,putative prohead protein,20210608,-
2590896,65120257,13,KNU58_gp014,BRIZO_13,-,-,-,major head precursor,protein-coding,-,-,-,major head precursor,20210608,-
2590896,65120258,14,KNU58_gp015,BRIZO_14,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120259,15,KNU58_gp016,BRIZO_15,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120260,16,KNU58_gp017,BRIZO_16,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120261,17,KNU58_gp018,BRIZO_17,-,-,-,major tail protein,protein-coding,-,-,-,major tail protein,20210608,-
2590896,65120262,18,KNU58_gp019,BRIZO_18,-,-,-,minor tail protein,protein-coding,-,-,-,minor tail protein,20210608,-
2590896,65120263,19,KNU58_gp020,BRIZO_19,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120264,20,KNU58_gp021,BRIZO_20,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120265,21,KNU58_gp022,BRIZO_21,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120266,22,KNU58_gp023,BRIZO_22,-,-,-,pore-forming tail tip protein,protein-coding,-,-,-,pore-forming tail tip protein,20210608,-
2590896,65120267,23,KNU58_gp024,BRIZO_23,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120268,24,KNU58_gp025,BRIZO_24,-,-,-,tail protein,protein-coding,-,-,-,tail protein,20210608,-
2590896,65120269,25,KNU58_gp026,BRIZO_25,-,-,-,tail protein,protein-coding,-,-,-,tail protein,20210608,-
2590896,65120270,26,KNU58_gp027,BRIZO_26,-,-,-,tail protein,protein-coding,-,-,-,tail protein,20210608,-
2590896,65120271,27,KNU58_gp028,BRIZO_27,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120272,28,KNU58_gp029,BRIZO_28,-,-,-,tail fiber protein,protein-coding,-,-,-,tail fiber protein,20210608,-
2590896,65120273,29,KNU58_gp030,BRIZO_29,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120274,30,KNU58_gp031,BRIZO_30,-,-,-,putative deoxyUTP protein,protein-coding,-,-,-,putative deoxyUTP protein,20210608,-
2590896,65120275,31,KNU58_gp032,BRIZO_31,-,-,-,flap endonuclease,protein-coding,-,-,-,flap endonuclease,20210608,-
2590896,65120276,32,KNU58_gp033,BRIZO_32,-,-,-,D14 protein,protein-coding,-,-,-,D14 protein,20210608,-
2590896,65120277,33,KNU58_gp034,BRIZO_33,-,-,-,putative exonuclease subunit 2,protein-coding,-,-,-,putative exonuclease subunit 2,20210608,-
2590896,65120278,34,KNU58_gp035,BRIZO_34,-,-,-,putative recombination endonuclease subunit D12,protein-coding,-,-,-,putative recombination endonuclease subunit D12,20210608,-
2590896,65120279,35,KNU58_gp036,BRIZO_35,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120280,36,KNU58_gp037,BRIZO_36,-,-,-,D11 protein,protein-coding,-,-,-,D11 protein,20210608,-
2590896,65120281,37,KNU58_gp038,BRIZO_37,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120282,38,KNU58_gp039,BRIZO_38,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120283,39,KNU58_gp040,BRIZO_39,-,-,-,putative ATP-dependent helicase,protein-coding,-,-,-,putative ATP-dependent helicase,20210608,-
2590896,65120284,40,KNU58_gp041,BRIZO_40,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120285,41,KNU58_gp042,BRIZO_41,-,-,-,DNA polymerase,protein-coding,-,-,-,DNA polymerase,20210608,-
2590896,65120286,42,KNU58_gp043,BRIZO_42,-,-,-,DNA primase,protein-coding,-,-,-,DNA primase,20210608,-
2590896,65120287,43,KNU58_gp044,BRIZO_43,-,-,-,putative replicative helicase,protein-coding,-,-,-,putative replicative helicase,20210608,-
2590896,65120288,44,KNU58_gp045,BRIZO_44,-,-,-,D5 protein,protein-coding,-,-,-,D5 protein,20210608,-
2590896,65120289,45,KNU58_gp046,BRIZO_45,-,-,-,NAD-dependent DNA ligase subunit B,protein-coding,-,-,-,NAD-dependent DNA ligase subunit B,20210608,-
2590896,65120290,46,KNU58_gp047,BRIZO_46,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120291,47,KNU58_gp048,BRIZO_47,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120292,48,KNU58_gp049,BRIZO_48,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
2590896,65120293,49,KNU58_gp050,BRIZO_49,-,-,-,NAD-dependent DNA ligase subunit A,protein-coding,-,-,-,NAD-dependent DNA ligase subunit A,20210608,-
2590896,65120294,50,KNU58_gp051,BRIZO_50,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210608,-
