#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
40952,25015173,psbA,ADP09_gp083,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,-,20160730,-
40952,25015174,trnK-UUU,ADP09_gt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015175,matK,ADP09_gp082,-,-,-,-,maturase K,protein-coding,-,-,-,-,20160924,-
40952,25015176,rps16,ADP09_gp081,-,-,-,-,ribosomal protein S16,protein-coding,-,-,-,-,20151104,-
40952,25015177,trnQ-UUG,ADP09_gt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015178,psbK,ADP09_gp080,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,-,20151212,-
40952,25015179,psbI,ADP09_gp079,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,-,20151104,-
40952,25015180,trnS-GCU,ADP09_gt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015181,trnG-GCC,ADP09_gt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015182,trnR-UCU,ADP09_gt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015183,atpA,ADP09_gp078,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,-,20160924,-
40952,25015184,atpF,ADP09_gp077,-,-,-,-,ATP synthase CF0 B subunit,protein-coding,-,-,-,-,20160102,-
40952,25015185,atpH,ADP09_gp076,-,-,-,-,ATP synthase CF0 C subunit,protein-coding,-,-,-,-,20151104,-
40952,25015186,atpI,ADP09_gp075,-,-,-,-,ATP synthase CF0 A subunit,protein-coding,-,-,-,-,20151212,-
40952,25015187,rps2,ADP09_gp074,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,-,20160924,-
40952,25015188,rpoC2,ADP09_gp073,-,-,-,-,RNA polymerase beta'' subunit,protein-coding,-,-,-,-,20160924,-
40952,25015189,rpoC1,ADP09_gp072,-,-,-,-,RNA polymerase beta' subunit,protein-coding,-,-,-,-,20160924,-
40952,25015190,rpoB,ADP09_gp071,-,-,-,-,RNA polymerase beta subunit,protein-coding,-,-,-,-,20160924,-
40952,25015191,trnC-GCA,ADP09_gt007,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015192,petN,ADP09_gp070,-,-,-,-,cytochrome b6/f complex subunit VIII,protein-coding,-,-,-,-,20151104,-
40952,25015193,psbM,ADP09_gp069,-,-,-,-,photosystem II protein M,protein-coding,-,-,-,-,20151104,-
40952,25015194,trnD-GUC,ADP09_gt008,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015195,trnY-GUA,ADP09_gt009,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015196,trnE-UUC,ADP09_gt010,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
40952,25015197,trnT-GGU,ADP09_gt011,-,-,-,-,tRNA,tRNA,-,-,-,-,20150716,-
