#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
742174,36934407,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20180704,-
742174,112590829,LOC112590829,-,aup1_0,-,Un,-,ancient ubiquitous protein 1-like,protein-coding,-,-,-,ancient ubiquitous protein 1-like|Ancient ubiquitous protein 1,20201213,-
742174,112590830,Trnal-uag,-,-,-,Un,-,transfer RNA leucine (anticodon UAG),tRNA,-,-,-,-,20180704,-
742174,112590831,Trnas-gcu,-,-,-,Un,-,transfer RNA serine (anticodon GCU),tRNA,-,-,-,-,20180704,-
742174,112590832,Trnaw-cca,-,-,-,Un,-,transfer RNA tryptophan (anticodon CCA),tRNA,-,-,-,-,20180704,-
742174,112590833,Trnal-aag,-,-,-,Un,-,transfer RNA leucine (anticodon AAG),tRNA,-,-,-,-,20180704,-
742174,112590834,Trnam-cau,-,-,-,Un,-,transfer RNA methionine (anticodon CAU),tRNA,-,-,-,-,20180704,-
742174,112590835,Trnal-uaa,-,-,-,Un,-,transfer RNA leucine (anticodon UAA),tRNA,-,-,-,-,20180704,-
742174,112590836,LOC112590836,-,-,-,Un,-,uncharacterized LOC112590836,protein-coding,-,-,-,uncharacterized protein LOC112590836,20180704,-
742174,112590837,LOC112590837,-,ARGK_1,-,Un,-,arginine kinase-like,protein-coding,-,-,-,arginine kinase-like|Arginine kinase,20201213,-
742174,112590838,LOC112590838,-,NKAIN,-,Un,-,sodium/potassium-transporting ATPase subunit beta-1-interacting protein,protein-coding,-,-,-,sodium/potassium-transporting ATPase subunit beta-1-interacting protein,20201213,-
742174,112590839,LOC112590839,-,Lcmt1_3,-,Un,-,leucine carboxyl methyltransferase 1,protein-coding,-,-,-,leucine carboxyl methyltransferase 1,20201213,-
742174,112590840,LOC112590840,-,-,-,Un,-,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",protein-coding,-,-,-,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",20201213,-
742174,112590841,LOC112590841,-,LAC_3|Lachesin,-,Un,-,lachesin-like,protein-coding,-,-,-,lachesin-like,20201213,-
742174,112590842,LOC112590842,-,-,-,Un,-,uncharacterized LOC112590842,protein-coding,-,-,-,uncharacterized protein LOC112590842,20180704,-
742174,112590843,LOC112590843,-,-,-,Un,-,uncharacterized LOC112590843,ncRNA,-,-,-,-,20180704,-
742174,112590844,LOC112590844,-,-,-,Un,-,zinc finger RNA-binding protein,protein-coding,-,-,-,zinc finger RNA-binding protein,20180721,-
742174,112590845,LOC112590845,-,LAC_18|Lachesin,-,Un,-,lachesin-like,protein-coding,-,-,-,lachesin-like,20201213,-
742174,112590846,LOC112590846,-,a10_4,-,Un,-,putative odorant-binding protein A10,protein-coding,-,-,-,putative odorant-binding protein A10,20201213,-
742174,112590847,LOC112590847,-,-,-,Un,-,uncharacterized LOC112590847,protein-coding,-,-,-,uncharacterized protein LOC112590847,20180704,-
742174,112590848,LOC112590848,-,a10_1,-,Un,-,ejaculatory bulb-specific protein 3-like,protein-coding,-,-,-,ejaculatory bulb-specific protein 3-like|putative odorant-binding protein A10,20201213,-
742174,112590849,LOC112590849,-,POLR3K,-,Un,-,DNA-directed RNA polymerase III subunit RPC10,protein-coding,-,-,-,DNA-directed RNA polymerase III subunit RPC10,20201213,-
742174,112590850,LOC112590850,-,Birc2_0,-,Un,-,putative inhibitor of apoptosis,protein-coding,-,-,-,putative inhibitor of apoptosis|Baculoviral IAP repeat-containing protein 2,20201213,-
742174,112590851,LOC112590851,-,IAP_6,-,Un,-,death-associated inhibitor of apoptosis 1-like,protein-coding,-,-,-,baculoviral IAP repeat-containing protein 2-like|death-associated inhibitor of apoptosis 1-like|Apoptosis inhibitor IAP,20201213,-
742174,112590852,LOC112590852,-,-,-,Un,-,uncharacterized LOC112590852,protein-coding,-,-,-,uncharacterized protein LOC112590852,20180704,-
742174,112590853,LOC112590853,-,Cacna2d4_0,-,Un,-,voltage-dependent calcium channel subunit alpha-2/delta-3,protein-coding,-,-,-,voltage-dependent calcium channel subunit alpha-2/delta-3|Voltage-dependent calcium channel subunit alpha-2/delta-4,20201213,-
742174,112590854,LOC112590854,-,Ctsb_8,-,Un,-,cathepsin B-like cysteine proteinase 4,protein-coding,-,-,-,cathepsin B-like cysteine proteinase 4|Cathepsin B,20201213,-
742174,112590855,LOC112590855,-,-,-,Un,-,muscle-specific homeobox protein tinman-like,protein-coding,-,-,-,LOW QUALITY PROTEIN: muscle-specific homeobox protein tinman-like,20180721,-
742174,112590856,LOC112590856,-,-,-,Un,-,NEDD8,protein-coding,-,-,-,NEDD8,20180721,-
742174,112590857,LOC112590857,-,-,-,Un,-,uncharacterized LOC112590857,protein-coding,-,-,-,uncharacterized protein LOC112590857,20180721,-
742174,112590858,LOC112590858,-,-,-,Un,-,protein monoglycylase TTLL8-like,protein-coding,-,-,-,protein monoglycylase TTLL8-like,20180721,-
742174,112590859,LOC112590859,-,-,-,Un,-,uncharacterized LOC112590859,pseudo,-,-,-,-,20180704,-
742174,112590860,LOC112590860,-,-,-,Un,-,zinc finger MYM-type protein 1-like,protein-coding,-,-,-,zinc finger MYM-type protein 1-like,20180721,-
742174,112590861,LOC112590861,-,-,-,Un,-,zinc finger BED domain-containing protein 1-like,protein-coding,-,-,-,zinc finger BED domain-containing protein 1-like,20180721,-
742174,112590862,LOC112590862,-,-,-,Un,-,uncharacterized LOC112590862,protein-coding,-,-,-,uncharacterized protein LOC112590862,20180721,-
742174,112590863,LOC112590863,-,-,-,Un,-,uncharacterized LOC112590863,protein-coding,-,-,-,uncharacterized protein LOC112590863,20180721,-
742174,112590864,LOC112590864,-,-,-,Un,-,uncharacterized LOC112590864,protein-coding,-,-,-,uncharacterized protein LOC112590864,20180704,-
742174,112590865,LOC112590865,-,-,-,Un,-,heat shock protein 68-like,pseudo,-,-,-,-,20180704,-
742174,112590866,LOC112590866,-,-,-,Un,-,methyltransferase-like protein 25,protein-coding,-,-,-,methyltransferase-like protein 25,20180721,-
742174,112590867,LOC112590867,-,-,-,Un,-,uncharacterized LOC112590867,protein-coding,-,-,-,uncharacterized protein LOC112590867,20180704,-
742174,112590868,LOC112590868,-,-,-,Un,-,uncharacterized LOC112590868,ncRNA,-,-,-,-,20180704,-
