#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
501956,26899545,trnH,AZ315_gt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899546,trnL,AZ315_gt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899547,ND4L,AZ315_gp04,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20160603,-
501956,26899548,trnS,AZ315_gt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899549,trnW,AZ315_gt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899550,trnL,AZ315_gt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899551,trnG,AZ315_gt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899552,COX3,AZ315_gp08,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20160730,-
501956,26899553,trnK,AZ315_gt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899554,CYTB,AZ315_gp02,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20160603,-
501956,26899555,trnA,AZ315_gt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899556,trnT,AZ315_gt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899557,ATP6,AZ315_gp09,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20160603,-
501956,26899558,trnD,AZ315_gt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899559,trnV,AZ315_gt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899560,ND2,AZ315_gp13,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20160730,-
501956,26899561,trnI,AZ315_gt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899562,COX2,AZ315_gp11,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20160730,-
501956,26899563,ND5,AZ315_gp06,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20160730,-
501956,26899564,trnC,AZ315_gt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899565,trnY,AZ315_gt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899566,ATP8,AZ315_gp10,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20160603,-
501956,26899567,trnS,AZ315_gt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899568,trnF,AZ315_gt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899569,ND4,AZ315_gp05,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20160730,-
501956,26899570,trnQ,AZ315_gt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899571,COX1,AZ315_gp12,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20160730,-
501956,26899572,ND3,AZ315_gp07,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20160603,-
501956,26899573,trnR,AZ315_gt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899574,ND6,AZ315_gp03,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20160603,-
501956,26899575,ND1,AZ315_gp01,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20160603,-
501956,26899576,trnP,AZ315_gt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899577,trnN,AZ315_gt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899578,trnE,AZ315_gt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
501956,26899579,trnM,AZ315_gt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20160304,-
