#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
66201,32957741,psbA,CDC74_pgp090,-,-,-,-,photosystem II protein D1,protein-coding,-,-,-,-,20170908,-
66201,32957742,trnK-UUU,CDC74_pgt002,-,-,-,-,tRNA,tRNA,-,-,-,-,20170603,-
66201,32957743,matK,CDC74_pgp089,-,-,-,-,maturase K,protein-coding,-,-,-,-,20170908,-
66201,32957744,rps16,CDC74_pgp088,-,-,-,-,ribosomal protein S16,protein-coding,-,-,-,-,20170908,-
66201,32957745,trnQ-UUG,CDC74_pgt003,-,-,-,-,tRNA,tRNA,-,-,-,-,20170603,-
66201,32957746,psbK,CDC74_pgp087,-,-,-,-,photosystem II protein K,protein-coding,-,-,-,-,20170908,-
66201,32957747,psbI,CDC74_pgp086,-,-,-,-,photosystem II protein I,protein-coding,-,-,-,-,20170908,-
66201,32957748,trnS-GCU,CDC74_pgt004,-,-,-,-,tRNA,tRNA,-,-,-,-,20170603,-
66201,32957749,trnG,CDC74_pgt005,-,-,-,-,tRNA,tRNA,-,-,-,-,20170603,-
66201,32957750,trnR-UCU,CDC74_pgt006,-,-,-,-,tRNA,tRNA,-,-,-,-,20170603,-
66201,32957751,atpA,CDC74_pgp085,-,-,-,-,ATP synthase CF1 alpha subunit,protein-coding,-,-,-,-,20170908,-
66201,32957752,atpF,CDC74_pgp084,-,-,-,-,ATP synthase CF0 subunit I,protein-coding,-,-,-,-,20170908,-
66201,32957753,atpH,CDC74_pgp083,-,-,-,-,ATP synthase CF0 subunit III,protein-coding,-,-,-,-,20170908,-
66201,32957754,atpI,CDC74_pgp082,-,-,-,-,ATP synthase CF0 subunit IV,protein-coding,-,-,-,-,20170908,-
66201,32957755,rps2,CDC74_pgp081,-,-,-,-,ribosomal protein S2,protein-coding,-,-,-,-,20170908,-
66201,32957756,rpoC2,CDC74_pgp080,-,-,-,-,RNA polymerase beta' subunit,protein-coding,-,-,-,-,20170908,-
66201,32957757,rpoC1,CDC74_pgp079,-,-,-,-,RNA polymerase beta,protein-coding,-,-,-,-,20170908,-
