#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
37183,40868995,FPH52_mgt04,FPH52_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40868996,FPH52_mgt07,FPH52_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40868997,FPH52_mgt12,FPH52_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40868998,FPH52_mgt14,FPH52_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40868999,ATP6,FPH52_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20201118,-
37183,40869000,COX3,FPH52_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20201118,-
37183,40869001,FPH52_mgt15,FPH52_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869002,FPH52_mgt16,FPH52_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869003,ND4,FPH52_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20201117,-
37183,40869004,FPH52_mgt17,FPH52_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869005,ND6,FPH52_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20201117,-
37183,40869006,FPH52_mgt20,FPH52_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869007,FPH52_mgt21,FPH52_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869008,FPH52_mgr02,FPH52_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20200911,-
37183,40869009,FPH52_mgt02,FPH52_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869010,FPH52_mgr01,FPH52_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20200911,-
37183,40869011,FPH52_mgt03,FPH52_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869012,ND1,FPH52_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20201117,-
37183,40869013,FPH52_mgt05,FPH52_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869014,FPH52_mgt06,FPH52_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869015,ND2,FPH52_mgp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20201118,-
37183,40869016,FPH52_mgt08,FPH52_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869017,FPH52_mgt09,FPH52_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869018,FPH52_mgt10,FPH52_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869019,FPH52_mgt11,FPH52_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869020,COX1,FPH52_mgp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20201117,-
37183,40869021,FPH52_mgt13,FPH52_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869022,COX2,FPH52_mgp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20201118,-
37183,40869023,ATP8,FPH52_mgp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20201117,-
37183,40869024,ND3,FPH52_mgp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20201217,-
37183,40869025,ND4L,FPH52_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20201003,-
37183,40869026,FPH52_mgt18,FPH52_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869027,FPH52_mgt19,FPH52_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869028,ND5,FPH52_mgp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20201118,-
37183,40869029,CYTB,FPH52_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20201118,-
37183,40869030,FPH52_mgt22,FPH52_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
37183,40869031,FPH52_mgt01,FPH52_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200911,-
