#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
10041,36275527,TI,C7V55_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275528,TS1,C7V55_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275529,TW,C7V55_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275530,TK,C7V55_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275531,ATP6,C7V55_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20201109,-
10041,36275532,COX3,C7V55_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20201109,-
10041,36275533,TG,C7V55_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275534,TR,C7V55_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275535,ND4,C7V55_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20201109,-
10041,36275536,TH,C7V55_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275537,ND6,C7V55_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20201109,-
10041,36275538,TE,C7V55_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275539,TT,C7V55_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275540,TV,C7V55_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275541,TL1,C7V55_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275542,RNR1,C7V55_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20201109,-
10041,36275543,RNR2,C7V55_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20201109,-
10041,36275544,ND1,C7V55_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20201109,-
10041,36275545,TQ,C7V55_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
10041,36275546,TM,C7V55_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20201109,-
