#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
10112,35992013,Rnr1,C5S80_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20200908,-
10112,35992014,TrnV,C5S80_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992015,Rnr2,C5S80_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
10112,35992016,TrnL1,C5S80_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992017,ND1,C5S80_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20180406,-
10112,35992018,TrnI,C5S80_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992019,TrnQ,C5S80_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992020,TrnM,C5S80_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992021,ND2,C5S80_mgp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20180406,-
10112,35992022,TrnW,C5S80_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992023,TrnA,C5S80_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992024,TrnN,C5S80_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992025,TrnC,C5S80_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992026,TrnY,C5S80_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992027,COX1,C5S80_mgp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20180406,-
10112,35992028,TrnS1,C5S80_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992029,TrnD,C5S80_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992030,COX2,C5S80_mgp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20200908,-
10112,35992031,TrnK,C5S80_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992032,ATP8,C5S80_mgp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20180406,-
10112,35992033,ATP6,C5S80_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20180406,-
10112,35992034,COX3,C5S80_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20180406,-
10112,35992035,TrnG,C5S80_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992036,ND3,C5S80_mgp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20180406,-
10112,35992037,TrnR,C5S80_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992038,ND4L,C5S80_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20180406,-
10112,35992039,ND4,C5S80_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20180406,-
10112,35992040,TrnH,C5S80_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992041,TrnS2,C5S80_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992042,TrnL2,C5S80_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992043,ND5,C5S80_mgp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20180406,-
10112,35992044,ND6,C5S80_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20180406,-
10112,35992045,TrnE,C5S80_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992046,CYTB,C5S80_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20180406,-
10112,35992047,TrnT,C5S80_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992048,TrnP,C5S80_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
10112,35992049,TrnF,C5S80_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
