#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
9728,35116539,CXG41_mgt04,CXG41_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116540,CXG41_mgt07,CXG41_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116541,CXG41_mgt12,CXG41_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116542,CXG41_mgt14,CXG41_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116543,ATP6,CXG41_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20180118,-
9728,35116544,COX3,CXG41_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20180118,-
9728,35116545,CXG41_mgt15,CXG41_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116546,CXG41_mgt16,CXG41_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116547,ND4,CXG41_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20180118,-
9728,35116548,CXG41_mgt17,CXG41_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116549,ND6,CXG41_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20180118,-
9728,35116550,CXG41_mgt20,CXG41_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116551,CXG41_mgt21,CXG41_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116552,CXG41_mgt01,CXG41_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116553,CXG41_mgr02,CXG41_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20180117,-
9728,35116554,CXG41_mgt02,CXG41_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116555,CXG41_mgr01,CXG41_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20180117,-
9728,35116556,CXG41_mgt03,CXG41_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116557,ND1,CXG41_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20180118,-
9728,35116558,CXG41_mgt05,CXG41_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116559,CXG41_mgt06,CXG41_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116560,ND2,CXG41_mgp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20180118,-
9728,35116561,CXG41_mgt08,CXG41_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116562,CXG41_mgt09,CXG41_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116563,CXG41_mgt10,CXG41_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116564,CXG41_mgt11,CXG41_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116565,COX1,CXG41_mgp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20180118,-
9728,35116566,CXG41_mgt13,CXG41_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116567,COX2,CXG41_mgp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20180118,-
9728,35116568,ATP8,CXG41_mgp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20180118,-
9728,35116569,ND3,CXG41_mgp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20180118,-
9728,35116570,ND4L,CXG41_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20180118,-
9728,35116571,CXG41_mgt18,CXG41_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116572,CXG41_mgt19,CXG41_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
9728,35116573,ND5,CXG41_mgp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20180118,-
9728,35116574,CYTB,CXG41_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20180118,-
9728,35116575,CXG41_mgt22,CXG41_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20180117,-
