#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
9622,26219162,AS317_gr02,AS317_gr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20151118,-
9622,26219163,AS317_gr01,AS317_gr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20151118,-
9622,26219164,ND1,AS317_gp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20160309,-
9622,26219165,trnI,AS317_gt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219166,trnQ,AS317_gt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219167,trnM,AS317_gt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219168,ND2,AS317_gp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20160730,-
9622,26219169,trnW,AS317_gt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219170,trnA,AS317_gt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219171,trnN,AS317_gt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219172,trnC,AS317_gt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219173,trnY,AS317_gt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219174,COX1,AS317_gp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20160730,-
9622,26219175,trnS(UCN),AS317_gt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219176,trnD,AS317_gt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219177,COX2,AS317_gp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20160806,-
9622,26219178,trnK,AS317_gt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219179,ATP8,AS317_gp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20160309,-
9622,26219180,ATP6,AS317_gp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20160309,-
9622,26219181,COX3,AS317_gp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20160730,-
9622,26219182,trnG,AS317_gt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219183,ND3,AS317_gp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20160309,-
9622,26219184,trnR,AS317_gt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219185,ND4L,AS317_gp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20160309,-
9622,26219186,ND4,AS317_gp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20160730,-
9622,26219187,trnH,AS317_gt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219188,trnS(AGY),AS317_gt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219189,trnL(CUN),AS317_gt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219190,ND5,AS317_gp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20160730,-
9622,26219191,ND6,AS317_gp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20160309,-
9622,26219192,trnE,AS317_gt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219193,CYTB,AS317_gp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20160309,-
9622,26219194,trnT,AS317_gt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219195,trnP,AS317_gt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219196,trnF,AS317_gt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219197,trnV,AS317_gt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
9622,26219198,trnL(UUR),AS317_gt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20151118,-
