#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
9704,4355786,12S rRNA,-,-,-,MT,-,s-rRNA,rRNA,-,-,-,-,20200807,-
9704,4355787,16S rRNA,-,-,-,MT,-,l-rRNA,rRNA,-,-,-,-,20200807,-
9704,4355788,ATP6,-,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20200807,-
9704,4355789,ATP8,-,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20200807,-
9704,4355790,COX1,-,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20200807,-
9704,4355791,COX2,-,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20200807,-
9704,4355792,COX3,-,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20200807,-
9704,4355793,CYTB,-,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20200807,-
9704,4355794,ND1,-,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20200807,-
9704,4355795,ND2,-,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20200807,-
9704,4355796,ND3,-,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20200807,-
9704,4355797,ND4,-,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20200807,-
9704,4355798,ND4L,-,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20200807,-
9704,4355799,ND5,-,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20200807,-
9704,4355800,ND6,-,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20200807,-
9704,4355801,tRNA-Ala,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355802,tRNA-Arg,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355803,tRNA-Asn,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355804,tRNA-Asp,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355805,tRNA-Cys,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355806,tRNA-Gln,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355807,tRNA-Glu,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355808,tRNA-Gly,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355809,tRNA-His,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355810,tRNA-Ile,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355811,tRNA-Leu(CUN),-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355812,tRNA-Leu(UUR),-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355813,tRNA-Lys,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355814,tRNA-Met,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355815,tRNA-Phe,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355816,tRNA-Pro,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355817,tRNA-Ser(AGY),-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355818,tRNA-Ser(UCN),-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355819,tRNA-Thr,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355820,tRNA-Trp,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355821,tRNA-Tyr,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,4355822,tRNA-Val,-,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200807,-
9704,38736563,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (California sea lion; California sealion).,other,-,-,-,-,20181231,-
9704,113907824,GGNBP2,-,-,-,16,-,gametogenetin binding protein 2,protein-coding,-,-,-,gametogenetin-binding protein 2,20200807,-
9704,113907825,HOXB2,-,-,-,16,-,homeobox B2,protein-coding,-,-,-,homeobox protein Hox-B2,20200807,-
9704,113907826,HOXB5,-,-,-,16,-,homeobox B5,protein-coding,-,-,-,homeobox protein Hox-B5,20200807,-
9704,113907827,HOXB4,-,-,-,16,-,homeobox B4,protein-coding,-,-,-,homeobox protein Hox-B4,20200807,-
9704,113907828,HOXB8,-,-,-,16,-,homeobox B8,protein-coding,-,-,-,homeobox protein Hox-B8,20210313,-
9704,113907829,HOXB6,-,-,-,16,-,homeobox B6,protein-coding,-,-,-,homeobox protein Hox-B6,20210129,-
9704,113907830,HOXB7,-,-,-,16,-,homeobox B7,protein-coding,-,-,-,homeobox protein Hox-B7,20210313,-
9704,113907831,LOC113907831,-,-,-,16,-,uncharacterized LOC113907831,ncRNA,-,-,-,-,20200807,-
9704,113907832,HOXB9,-,-,-,16,-,homeobox B9,protein-coding,-,-,-,homeobox protein Hox-B9,20210313,-
9704,113907834,LOC113907834,-,SLFN5,-,16,-,schlafen family member 5,protein-coding,-,-,-,schlafen family member 5,20200807,-
9704,113907835,LOC113907835,-,CD300LD,-,16,-,CMRF35-like molecule 5,protein-coding,-,-,-,CMRF35-like molecule 5|CD300 molecule like family member d,20200807,-
9704,113907836,BAHCC1,-,-,-,16,-,BAH domain and coiled-coil containing 1,protein-coding,-,-,-,BAH and coiled-coil domain-containing protein 1,20210522,-
9704,113907837,TBC1D16,-,-,-,16,-,TBC1 domain family member 16,protein-coding,-,-,-,TBC1 domain family member 16,20200807,-
9704,113907838,METRNL,-,-,-,16,-,"meteorin like, glial cell differentiation regulator",protein-coding,-,-,-,meteorin-like protein,20200807,-
9704,113907839,MPO,-,-,-,16,-,myeloperoxidase,protein-coding,-,-,-,myeloperoxidase,20200807,-
9704,113907840,MAFG,-,-,-,16,-,MAF bZIP transcription factor G,protein-coding,-,-,-,transcription factor MafG,20210212,-
9704,113907841,SEPTIN4,-,SEPT4,-,16,-,septin 4,protein-coding,-,-,-,septin-4,20210522,-
9704,113907842,RBBP4,-,-,-,4,-,"RB binding protein 4, chromatin remodeling factor",protein-coding,-,-,-,histone-binding protein RBBP4,20210212,-
9704,113907843,MRC2,-,-,-,16,-,mannose receptor C type 2,protein-coding,-,-,-,C-type mannose receptor 2,20200807,-
9704,113907844,CLVS1,-,-,-,4,-,clavesin 1,protein-coding,-,-,-,clavesin-1,20200807,-
9704,113907845,DUS1L,-,-,-,16,-,dihydrouridine synthase 1 like,protein-coding,-,-,-,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,20210522,-
9704,113907846,GPS1,-,-,-,16,-,G protein pathway suppressor 1,protein-coding,-,-,-,COP9 signalosome complex subunit 1,20210424,-
9704,113907847,FAM117A,-,-,-,16,-,family with sequence similarity 117 member A,protein-coding,-,-,-,protein FAM117A,20200807,-
9704,113907848,NEURL4,-,-,-,16,-,neuralized E3 ubiquitin protein ligase 4,protein-coding,-,-,-,neuralized-like protein 4,20200807,-
9704,113907849,ACAP1,-,-,-,16,-,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",protein-coding,-,-,-,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1",20200807,-
9704,113907850,LOC113907850,-,-,-,16,-,uncharacterized LOC113907850,protein-coding,-,-,-,uncharacterized protein LOC113907850,20200807,-
9704,113907851,YBX2,-,-,-,16,-,Y-box binding protein 2,protein-coding,-,-,-,Y-box-binding protein 2,20200807,-
9704,113907852,GPS2,-,-,-,16,-,G protein pathway suppressor 2,protein-coding,-,-,-,G protein pathway suppressor 2,20200807,-
9704,113907853,KCTD11,-,-,-,16,-,potassium channel tetramerization domain containing 11,protein-coding,-,-,-,BTB/POZ domain-containing protein KCTD11,20200807,-
9704,113907854,TMEM95,-,-,-,16,-,transmembrane protein 95,protein-coding,-,-,-,transmembrane protein 95,20210522,-
9704,113907855,MROH6,-,-,-,4,-,maestro heat like repeat family member 6,protein-coding,-,-,-,LOW QUALITY PROTEIN: maestro heat-like repeat-containing protein family member 6,20200807,-
9704,113907856,EIF5A,-,-,-,16,-,eukaryotic translation initiation factor 5A,protein-coding,-,-,-,eukaryotic translation initiation factor 5A-1,20200807,-
9704,113907857,GJD3,-,-,-,16,-,gap junction protein delta 3,protein-coding,-,-,-,gap junction delta-3 protein,20200807,-
9704,113907858,ENPP7,-,-,-,16,-,ectonucleotide pyrophosphatase/phosphodiesterase 7,protein-coding,-,-,-,ectonucleotide pyrophosphatase/phosphodiesterase family member 7,20200807,-
9704,113907859,COL1A1,-,-,-,16,-,collagen type I alpha 1 chain,protein-coding,-,-,-,LOW QUALITY PROTEIN: collagen alpha-1(I) chain,20210522,-
9704,113907860,LOC113907860,-,-,-,4,-,60S ribosomal protein L36a-like,protein-coding,-,-,-,60S ribosomal protein L36a-like,20200807,-
9704,113907861,LOC113907861,-,-,-,16,-,uncharacterized LOC113907861,ncRNA,-,-,-,-,20200807,-
9704,113907862,LOC113907862,-,-,-,16,-,ubiquitin-like,pseudo,-,-,-,-,20200807,-
9704,113907863,IGF2BP1,-,-,-,16,-,insulin like growth factor 2 mRNA binding protein 1,protein-coding,-,-,-,insulin-like growth factor 2 mRNA-binding protein 1,20210522,-
9704,113907864,GGA3,-,-,-,16,-,"golgi associated, gamma adaptin ear containing, ARF binding protein 3",protein-coding,-,-,-,ADP-ribosylation factor-binding protein GGA3,20210522,-
9704,113907865,NUP85,-,-,-,16,-,nucleoporin 85,protein-coding,-,-,-,nuclear pore complex protein Nup85,20200807,-
9704,113907866,SLC25A19,-,-,-,16,-,solute carrier family 25 member 19,protein-coding,-,-,-,mitochondrial thiamine pyrophosphate carrier,20200807,-
9704,113907867,GPR3,-,-,-,4,-,G protein-coupled receptor 3,protein-coding,-,-,-,G-protein coupled receptor 3,20200807,-
9704,113907868,MRPS7,-,-,-,16,-,mitochondrial ribosomal protein S7,protein-coding,-,-,-,"28S ribosomal protein S7, mitochondrial",20200807,-
9704,113907869,MIF4GD,-,-,-,16,-,MIF4G domain containing,protein-coding,-,-,-,MIF4G domain-containing protein,20210313,-
9704,113907870,TMEM92,-,-,-,16,-,transmembrane protein 92,protein-coding,-,-,-,transmembrane protein 92,20200807,-
9704,113907871,VAT1,-,-,-,16,-,vesicle amine transport 1,protein-coding,-,-,-,synaptic vesicle membrane protein VAT-1 homolog,20200807,-
9704,113907872,IFI35,-,-,-,16,-,interferon induced protein 35,protein-coding,-,-,-,interferon-induced 35 kDa protein,20200807,-
9704,113907873,USH1G,-,-,-,16,-,USH1 protein network component sans,protein-coding,-,-,-,Usher syndrome type-1G protein,20200807,-
9704,113907874,ZPBP2,-,-,-,16,-,zona pellucida binding protein 2,protein-coding,-,-,-,zona pellucida-binding protein 2,20200807,-
9704,113907875,LOC113907875,-,-,-,4,-,60S ribosomal protein L36a-like,protein-coding,-,-,-,60S ribosomal protein L36a-like,20200807,-
9704,113907876,LOC113907876,-,PCTP,-,16,-,phosphatidylcholine transfer protein,protein-coding,-,-,-,phosphatidylcholine transfer protein,20200807,-
9704,113907877,LOC113907877,-,-,-,16,-,60S ribosomal protein L23a-like,pseudo,-,-,-,-,20200807,-
