#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
9337,803525,ND1,-,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,-,20201027,-
9337,803526,COX1,-,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,-,20201027,-
9337,803527,ND2,-,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,-,20201027,-
9337,803528,ND4L,-,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,-,20201027,-
9337,803529,ND5,-,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,-,20201027,-
9337,803530,COX3,-,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20201027,-
9337,803531,ND4,-,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,-,20201027,-
9337,803532,ND3,-,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,-,20201027,-
9337,803533,ND6,-,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,-,20201027,-
9337,803534,ATP8,-,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,-,20201027,-
9337,803535,COX2,-,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,-,20201027,-
9337,803536,CYTB,-,-,-,MT,-,cytochrome b,protein-coding,-,-,-,-,20201027,-
9337,803537,ATP6,-,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,-,20201027,-
9337,59453683,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (common brush-tailed possum; common brushtail; silver-gray brushtail possum).,other,-,-,-,-,20201028,-
9337,118827819,LOC118827819,-,-,-,1,-,uncharacterized LOC118827819,ncRNA,-,-,-,-,20201027,-
9337,118827820,LOC118827820,-,-,-,8,-,magnesium-dependent phosphatase 1-like,pseudo,-,-,-,-,20201027,-
9337,118827821,LOC118827821,-,-,-,8,-,L-threonine dehydratase catabolic TdcB-like,protein-coding,-,-,-,L-threonine dehydratase catabolic TdcB-like,20210529,-
9337,118827822,HMX3,-,-,-,8,-,H6 family homeobox 3,protein-coding,-,-,-,homeobox protein HMX3,20210529,-
9337,118827823,DLL4,-,-,-,8,-,delta like canonical Notch ligand 4,protein-coding,-,-,-,delta-like protein 4,20210529,-
9337,118827824,LOC118827824,-,-,-,8,-,LYR motif-containing protein 1-like,pseudo,-,-,-,-,20201027,-
9337,118827825,ISLR2,-,-,-,8,-,immunoglobulin superfamily containing leucine rich repeat 2,protein-coding,-,-,-,immunoglobulin superfamily containing leucine-rich repeat protein 2,20210529,-
9337,118827826,LOC118827826,-,-,-,1,-,UBX domain-containing protein 1-like,protein-coding,-,-,-,UBX domain-containing protein 1-like,20210529,-
9337,118827827,SCG3,-,-,-,8,-,secretogranin III,protein-coding,-,-,-,secretogranin-3,20210529,-
9337,118827828,MYO5A,-,-,-,8,-,myosin VA,protein-coding,-,-,-,unconventional myosin-Va,20210529,-
9337,118827829,HMX2,-,-,-,8,-,H6 family homeobox 2,protein-coding,-,-,-,homeobox protein HMX2,20210529,-
9337,118827830,UBR1,-,-,-,8,-,ubiquitin protein ligase E3 component n-recognin 1,protein-coding,-,-,-,E3 ubiquitin-protein ligase UBR1,20210529,-
9337,118827831,LOC118827831,-,-,-,8,-,transmembrane protein 50A-like,pseudo,-,-,-,-,20201027,-
9337,118827832,LOC118827832,-,-,-,8,-,ribonuclease P protein subunit p25-like protein,pseudo,-,-,-,-,20201027,-
9337,118827833,MFSD13A,-,-,-,8,-,major facilitator superfamily domain containing 13A,protein-coding,-,-,-,transmembrane protein 180,20210529,-
9337,118827834,RNF212B,-,-,-,8,-,ring finger protein 212B,protein-coding,-,-,-,RING finger protein 212B,20210529,-
9337,118827835,NSMCE2,-,-,-,1,-,"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",protein-coding,-,-,-,E3 SUMO-protein ligase NSE2,20210529,-
9337,118827836,BLOC1S2,-,-,-,8,-,biogenesis of lysosomal organelles complex 1 subunit 2,protein-coding,-,-,-,biogenesis of lysosome-related organelles complex 1 subunit 2,20210529,-
9337,118827837,PEAK1,-,-,-,8,-,pseudopodium enriched atypical kinase 1,protein-coding,-,-,-,inactive tyrosine-protein kinase PEAK1,20210529,-
9337,118827838,KLHL33,-,-,-,8,-,kelch like family member 33,protein-coding,-,-,-,kelch-like protein 33,20210529,-
9337,118827839,MYO9A,-,-,-,8,-,myosin IXA,protein-coding,-,-,-,unconventional myosin-IXa,20210529,-
9337,118827840,LGI1,-,-,-,8,-,leucine rich glioma inactivated 1,protein-coding,-,-,-,leucine-rich glioma-inactivated protein 1,20210529,-
9337,118827841,DNAJC12,-,-,-,8,-,DnaJ heat shock protein family (Hsp40) member C12,protein-coding,-,-,-,dnaJ homolog subfamily C member 12,20210529,-
9337,118827842,FGFBP3,-,-,-,8,-,fibroblast growth factor binding protein 3,protein-coding,-,-,-,fibroblast growth factor-binding protein 3,20210529,-
9337,118827843,SNRPA1,-,-,-,8,-,small nuclear ribonucleoprotein polypeptide A',protein-coding,-,-,-,U2 small nuclear ribonucleoprotein A',20210417,-
9337,118827844,LOC118827844,-,-,-,8,-,uncharacterized LOC118827844,ncRNA,-,-,-,-,20201027,-
9337,118827845,SNAPC5,-,-,-,8,-,small nuclear RNA activating complex polypeptide 5,protein-coding,-,-,-,snRNA-activating protein complex subunit 5,20210529,-
9337,118827846,LOC118827846,-,-,-,8,-,uncharacterized LOC118827846,ncRNA,-,-,-,-,20201027,-
9337,118827847,FANK1,-,-,-,8,-,fibronectin type III and ankyrin repeat domains 1,protein-coding,-,-,-,fibronectin type 3 and ankyrin repeat domains protein 1,20210529,-
9337,118827848,DHX32,-,-,-,8,-,DEAH-box helicase 32 (putative),protein-coding,-,-,-,putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32,20210529,-
9337,118827849,LOC118827849,-,-,-,1,-,charged multivesicular body protein 1b-2-like,pseudo,-,-,-,-,20201027,-
9337,118827850,UROS,-,-,-,8,-,uroporphyrinogen III synthase,protein-coding,-,-,-,uroporphyrinogen-III synthase,20210529,-
9337,118827851,LOC118827851,-,-,-,8,-,BRCA2 and CDKN1A interacting protein,protein-coding,-,-,-,BRCA2 and CDKN1A-interacting protein,20210529,-
9337,118827852,LTB4R,-,-,-,8,-,leukotriene B4 receptor,protein-coding,-,-,-,leukotriene B4 receptor 1,20210529,-
