#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
37548,54115946,HGF48_mgt20,HGF48_mgt20,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115947,HGF48_mgt04,HGF48_mgt04,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115948,HGF48_mgt07,HGF48_mgt07,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115949,HGF48_mgt12,HGF48_mgt12,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115950,HGF48_mgt14,HGF48_mgt14,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115951,ATP6,HGF48_mgp08,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210212,-
37548,54115952,COX3,HGF48_mgp07,-,-,MT,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,cytochrome c oxidase subunit III,20210212,-
37548,54115953,HGF48_mgt15,HGF48_mgt15,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115954,HGF48_mgt16,HGF48_mgt16,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115955,ND4,HGF48_mgp04,-,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20210320,-
37548,54115956,HGF48_mgt17,HGF48_mgt17,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115957,ND6,HGF48_mgp02,-,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20210212,-
37548,54115958,HGF48_mgt21,HGF48_mgt21,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115959,HGF48_mgr02,HGF48_mgr02,-,-,MT,-,12S ribosomal RNA,rRNA,-,-,-,-,20200908,-
37548,54115960,HGF48_mgt02,HGF48_mgt02,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115961,HGF48_mgr01,HGF48_mgr01,-,-,MT,-,16S ribosomal RNA,rRNA,-,-,-,-,20200908,-
37548,54115962,HGF48_mgt03,HGF48_mgt03,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115963,ND1,HGF48_mgp13,-,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20210212,-
37548,54115964,HGF48_mgt05,HGF48_mgt05,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115965,HGF48_mgt06,HGF48_mgt06,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115966,ND2,HGF48_mgp12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210320,-
37548,54115967,HGF48_mgt08,HGF48_mgt08,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115968,HGF48_mgt09,HGF48_mgt09,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115969,HGF48_mgt10,HGF48_mgt10,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115970,HGF48_mgt11,HGF48_mgt11,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115971,COX1,HGF48_mgp11,-,-,MT,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20210212,-
37548,54115972,HGF48_mgt13,HGF48_mgt13,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115973,COX2,HGF48_mgp10,-,-,MT,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20210320,-
37548,54115974,ATP8,HGF48_mgp09,-,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20210212,-
37548,54115975,ND3,HGF48_mgp06,-,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20210320,-
37548,54115976,ND4L,HGF48_mgp05,-,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20210212,-
37548,54115977,HGF48_mgt18,HGF48_mgt18,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115978,HGF48_mgt19,HGF48_mgt19,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115979,ND5,HGF48_mgp03,-,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20210320,-
37548,54115980,CYTB,HGF48_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210320,-
37548,54115981,HGF48_mgt22,HGF48_mgt22,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
37548,54115982,HGF48_mgt01,HGF48_mgt01,-,-,MT,-,tRNA,tRNA,-,-,-,-,20200908,-
